tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,dog_type,breed
707315916783140866,2016-03-08 21:23:50+00:00,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,584.0,2296.0,pupper,bernese_mountain_dog
706310011488698368,2016-03-06 02:46:44+00:00,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12,10,,7190.0,19628.0,pupper,pembroke
705975130514706432,2016-03-05 04:36:02+00:00,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,Adele,670.0,2877.0,pupper,staffordshire_bullterrier
705428427625635840,2016-03-03 16:23:38+00:00,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11,10,Ambrose,1530.0,3531.0,pupper,chihuahua
704859558691414016,2016-03-02 02:43:09+00:00,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10,10,,478.0,2080.0,pupper,pug
704761120771465216,2016-03-01 20:11:59+00:00,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13,10,,2652.0,6156.0,pupper,
704347321748819968,2016-02-29 16:47:42+00:00,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10,10,Ralphson,316.0,1451.0,pupper,
703611486317502464,2016-02-27 16:03:45+00:00,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10,10,Scooter,1392.0,3561.0,pupper,pembroke
703407252292673536,2016-02-27 02:32:12+00:00,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10,10,,625.0,2266.0,pupper,
703268521220972544,2016-02-26 17:20:56+00:00,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12,10,,496.0,1835.0,pupper,
702598099714314240,2016-02-24 20:56:55+00:00,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",https://twitter.com/dog_rates/status/702598099714314240/photo/1,11,10,Sansa,3152.0,11382.0,pupper,kelpie
701545186879471618,2016-02-21 23:13:01+00:00,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10,10,Millie,555.0,2463.0,pupper,border_collie
700864154249383937,2016-02-20 02:06:50+00:00,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",https://twitter.com/dog_rates/status/700864154249383937/photo/1,12,10,,567.0,2416.0,pupper,kuvasz
700151421916807169,2016-02-18 02:54:41+00:00,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,https://twitter.com/dog_rates/status/700151421916807169/photo/1,11,10,,616.0,2068.0,pupper,
700143752053182464,2016-02-18 02:24:13+00:00,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,https://twitter.com/dog_rates/status/700143752053182464/photo/1,10,10,,2462.0,6961.0,pupper,golden_retriever
699801817392291840,2016-02-17 03:45:29+00:00,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",11,10,Cooper,855.0,2785.0,pupper,golden_retriever
699434518667751424,2016-02-16 03:25:58+00:00,Twitter for iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,https://twitter.com/dog_rates/status/699434518667751424/photo/1,12,10,,470.0,2038.0,pupper,golden_retriever
699036661657767936,2016-02-15 01:05:02+00:00,Twitter for iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,https://twitter.com/dog_rates/status/699036661657767936/photo/1,13,10,,1099.0,2416.0,pupper,chihuahua
697616773278015490,2016-02-11 03:02:54+00:00,Twitter for iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,"https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",11,10,,928.0,2904.0,pupper,lhasa
697596423848730625,2016-02-11 01:42:02+00:00,Twitter for iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,https://twitter.com/dog_rates/status/697596423848730625/photo/1,11,10,,1143.0,2793.0,pupper,shetland_sheepdog
696877980375769088,2016-02-09 02:07:12+00:00,Twitter for iPhone,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,https://twitter.com/dog_rates/status/696877980375769088/photo/1,9,10,Misty,647.0,2274.0,pupper,
696713835009417216,2016-02-08 15:14:57+00:00,Twitter for iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,https://twitter.com/dog_rates/status/696713835009417216/photo/1,9,10,Trevith,590.0,2188.0,pupper,
695095422348574720,2016-02-04 04:03:57+00:00,Twitter for iPhone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12,10,just,553.0,2471.0,pupper,papillon
695074328191332352,2016-02-04 02:40:08+00:00,Twitter for iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11,10,Lorenzo,1000.0,2629.0,pupper,shih-tzu
694329668942569472,2016-02-02 01:21:07+00:00,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9,10,Grady,453.0,1834.0,pupper,boxer
693629975228977152,2016-01-31 03:00:47+00:00,Twitter for iPhone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12,10,,723.0,2272.0,pupper,pug
693590843962331137,2016-01-31 00:25:18+00:00,Twitter for iPhone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,https://twitter.com/dog_rates/status/693590843962331137/photo/1,3,10,Phil,1792.0,4675.0,pupper,
693262851218264065,2016-01-30 02:41:58+00:00,Twitter for iPhone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11,10,,454.0,2055.0,pupper,golden_retriever
693095443459342336,2016-01-29 15:36:45+00:00,Twitter for iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,https://twitter.com/dog_rates/status/693095443459342336/photo/1,10,10,Milo,406.0,1711.0,pupper,
692905862751522816,2016-01-29 03:03:25+00:00,Twitter for iPhone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,https://twitter.com/dog_rates/status/692905862751522816/photo/1,10,10,Wally,795.0,2251.0,pupper,mexican_hairless
692828166163931137,2016-01-28 21:54:41+00:00,Twitter for iPhone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,https://twitter.com/dog_rates/status/692828166163931137/photo/1,12,10,,805.0,2675.0,pupper,samoyed
692752401762250755,2016-01-28 16:53:37+00:00,Twitter for iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",https://twitter.com/dog_rates/status/692752401762250755/photo/1,13,10,,3329.0,6309.0,pupper,samoyed
692417313023332352,2016-01-27 18:42:06+00:00,Twitter for iPhone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://twitter.com/dog_rates/status/692417313023332352/photo/1,7,10,Herschel,3160.0,8696.0,pupper,
690015576308211712,2016-01-21 03:38:27+00:00,Twitter for iPhone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",12,10,,666.0,2321.0,pupper,malamute
689905486972461056,2016-01-20 20:21:00+00:00,Twitter for iPhone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY","https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1",11,10,Gizmo,628.0,2264.0,pupper,pomeranian
689623661272240129,2016-01-20 01:41:08+00:00,Twitter for iPhone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",10,10,Lucy,585.0,2050.0,pupper,toy_poodle
689143371370250240,2016-01-18 17:52:38+00:00,Twitter for iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://twitter.com/dog_rates/status/689143371370250240/photo/1,10,10,Trip,459.0,1873.0,pupper,english_springer
688916208532455424,2016-01-18 02:49:58+00:00,Twitter for iPhone,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,"https://twitter.com/dog_rates/status/688916208532455424/photo/1,https://twitter.com/dog_rates/status/688916208532455424/photo/1",11,10,,776.0,2508.0,pupper,pembroke
688894073864884227,2016-01-18 01:22:00+00:00,Twitter for iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,https://twitter.com/dog_rates/status/688894073864884227/photo/1,7,10,Hamrick,625.0,2067.0,pupper,
688519176466644993,2016-01-17 00:32:18+00:00,Twitter for iPhone,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://twitter.com/dog_rates/status/688519176466644993/photo/1,12,10,,663.0,2158.0,pupper,pembroke
688179443353796608,2016-01-16 02:02:19+00:00,Twitter for iPhone,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,https://twitter.com/dog_rates/status/688179443353796608/photo/1,10,10,Lizzie,534.0,1986.0,pupper,
687818504314159109,2016-01-15 02:08:05+00:00,Twitter for iPhone,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,https://twitter.com/dog_rates/status/687818504314159109/photo/1,12,10,,871.0,2287.0,pupper,lakeland_terrier
687704180304273409,2016-01-14 18:33:48+00:00,Twitter for iPhone,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://twitter.com/dog_rates/status/687704180304273409/photo/1,9,10,Blakely,772.0,2252.0,pupper,miniature_pinscher
687476254459715584,2016-01-14 03:28:06+00:00,Twitter for iPhone,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://twitter.com/dog_rates/status/687476254459715584/photo/1,11,10,Curtis,485.0,1834.0,pupper,
687312378585812992,2016-01-13 16:36:55+00:00,Twitter for iPhone,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",https://twitter.com/dog_rates/status/687312378585812992/photo/1,7,10,,1748.0,4027.0,pupper,
687096057537363968,2016-01-13 02:17:20+00:00,Twitter for iPhone,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,https://twitter.com/dog_rates/status/687096057537363968/photo/1,11,10,,555.0,2085.0,pupper,labrador_retriever
686683045143953408,2016-01-11 22:56:10+00:00,Twitter for iPhone,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://twitter.com/dog_rates/status/686683045143953408/photo/1,11,10,Mona,738.0,2623.0,pupper,norwich_terrier
686618349602762752,2016-01-11 18:39:05+00:00,Twitter for iPhone,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://twitter.com/dog_rates/status/686618349602762752/photo/1,11,10,Olivia,1246.0,3424.0,pupper,rottweiler
686377065986265092,2016-01-11 02:40:19+00:00,Twitter for iPhone,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,https://twitter.com/dog_rates/status/686377065986265092/photo/1,10,10,Birf,517.0,2059.0,pupper,german_shepherd
686007916130873345,2016-01-10 02:13:27+00:00,Twitter for iPhone,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,https://twitter.com/dog_rates/status/686007916130873345/photo/1,11,10,,367.0,2291.0,pupper,rhodesian_ridgeback
685943807276412928,2016-01-09 21:58:42+00:00,Twitter for iPhone,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,https://twitter.com/dog_rates/status/685943807276412928/video/1,8,10,the,537.0,1507.0,pupper,papillon
685667379192414208,2016-01-09 03:40:16+00:00,Twitter for iPhone,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,https://twitter.com/dog_rates/status/685667379192414208/photo/1,9,10,Marty,511.0,2192.0,pupper,
685641971164143616,2016-01-09 01:59:19+00:00,Twitter for iPhone,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,https://twitter.com/dog_rates/status/685641971164143616/photo/1,7,10,Otis,701.0,2701.0,pupper,lakeland_terrier
685547936038666240,2016-01-08 19:45:39+00:00,Twitter for iPhone,Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper https://t.co/3m6bNGXWnM,"https://twitter.com/dog_rates/status/685547936038666240/photo/1,https://twitter.com/dog_rates/status/685547936038666240/photo/1",14,10,,14210.0,30511.0,pupper,
685268753634967552,2016-01-08 01:16:17+00:00,Twitter for iPhone,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,https://twitter.com/dog_rates/status/685268753634967552/photo/1,10,10,Hubertson,1085.0,2854.0,pupper,pug
685169283572338688,2016-01-07 18:41:01+00:00,Twitter for iPhone,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,https://twitter.com/dog_rates/status/685169283572338688/photo/1,11,10,Gerbald,1286.0,3797.0,pupper,bernese_mountain_dog
684880619965411328,2016-01-06 23:33:58+00:00,Twitter for iPhone,Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10 https://t.co/DnNweb5eTO,https://twitter.com/dog_rates/status/684880619965411328/photo/1,5,10,,732.0,1928.0,pupper,
683834909291606017,2016-01-04 02:18:42+00:00,Twitter for iPhone,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,https://twitter.com/dog_rates/status/683834909291606017/video/1,9,10,,1028.0,2428.0,pupper,maltese_dog
683828599284170753,2016-01-04 01:53:37+00:00,Twitter for iPhone,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,https://twitter.com/dog_rates/status/683828599284170753/photo/1,12,10,,975.0,2596.0,pupper,malamute
683481228088049664,2016-01-03 02:53:17+00:00,Twitter for iPhone,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,https://twitter.com/dog_rates/status/683481228088049664/photo/1,11,10,Banjo,910.0,2461.0,pupper,keeshond
683462770029932544,2016-01-03 01:39:57+00:00,Twitter for iPhone,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",https://twitter.com/dog_rates/status/683462770029932544/photo/1,8,10,,621.0,2247.0,pupper,italian_greyhound
683142553609318400,2016-01-02 04:27:31+00:00,Twitter for iPhone,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,https://twitter.com/dog_rates/status/683142553609318400/photo/1,9,10,Brandy,944.0,2651.0,pupper,leonberg
683111407806746624,2016-01-02 02:23:45+00:00,Twitter for iPhone,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,https://twitter.com/dog_rates/status/683111407806746624/photo/1,10,10,Larry,825.0,3154.0,pupper,cocker_spaniel
683078886620553216,2016-01-02 00:14:32+00:00,Twitter for iPhone,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,https://twitter.com/dog_rates/status/683078886620553216/photo/1,9,10,,521.0,1861.0,pupper,
682788441537560576,2016-01-01 05:00:24+00:00,Twitter for iPhone,"Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf",https://twitter.com/dog_rates/status/682788441537560576/photo/1,12,10,,1024.0,2292.0,pupper,
682406705142087680,2015-12-31 03:43:31+00:00,Twitter for iPhone,This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,https://twitter.com/dog_rates/status/682406705142087680/photo/1,7,10,Patrick,1596.0,6998.0,pupper,
681891461017812993,2015-12-29 17:36:07+00:00,Twitter for iPhone,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,https://twitter.com/dog_rates/status/681891461017812993/photo/1,10,10,Charlie,750.0,2282.0,pupper,chihuahua
681694085539872773,2015-12-29 04:31:49+00:00,Twitter for iPhone,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,https://twitter.com/dog_rates/status/681694085539872773/photo/1,11,10,Bo,3714.0,11863.0,pupper,toy_poodle
681679526984871937,2015-12-29 03:33:58+00:00,Twitter for iPhone,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,https://twitter.com/dog_rates/status/681679526984871937/photo/1,7,10,,402.0,1629.0,pupper,
681654059175129088,2015-12-29 01:52:46+00:00,Twitter for iPhone,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,https://twitter.com/dog_rates/status/681654059175129088/photo/1,12,10,Toffee,822.0,2430.0,pupper,pomeranian
681231109724700672,2015-12-27 21:52:07+00:00,Twitter for iPhone,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,https://twitter.com/dog_rates/status/681231109724700672/photo/1,11,10,,442.0,2247.0,pupper,irish_setter
680836378243002368,2015-12-26 19:43:36+00:00,Twitter for iPhone,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,"https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1",12,10,Ellie,1191.0,3196.0,pupper,pembroke
680473011644985345,2015-12-25 19:39:43+00:00,Twitter for iPhone,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",https://twitter.com/dog_rates/status/680473011644985345/photo/1,10,10,Hector,681.0,2352.0,pupper,lakeland_terrier
680191257256136705,2015-12-25 01:00:07+00:00,Twitter for iPhone,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,https://twitter.com/dog_rates/status/680191257256136705/photo/1,11,10,,446.0,1986.0,pupper,brittany_spaniel
680176173301628928,2015-12-25 00:00:11+00:00,Twitter for iPhone,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,https://twitter.com/dog_rates/status/680176173301628928/photo/1,10,10,,1409.0,3577.0,pupper,
680145970311643136,2015-12-24 22:00:10+00:00,Twitter for iPhone,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,"https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1",10,10,Kawhi,1573.0,3323.0,pupper,miniature_poodle
680100725817409536,2015-12-24 19:00:23+00:00,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,https://twitter.com/dog_rates/status/680100725817409536/photo/1,11,10,,1261.0,3318.0,pupper,golden_retriever
679828447187857408,2015-12-24 00:58:27+00:00,Twitter for iPhone,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,"https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1",13,10,,12667.0,33292.0,pupper,chihuahua
679777920601223168,2015-12-23 21:37:40+00:00,Twitter for iPhone,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,https://twitter.com/dog_rates/status/679777920601223168/photo/1,10,10,Rinna,1002.0,2865.0,pupper,bloodhound
679527802031484928,2015-12-23 05:03:47+00:00,Twitter for iPhone,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,https://twitter.com/dog_rates/status/679527802031484928/photo/1,11,10,,653.0,2437.0,pupper,
679503373272485890,2015-12-23 03:26:43+00:00,Twitter for iPhone,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,https://twitter.com/dog_rates/status/679503373272485890/photo/1,8,10,Dwight,1344.0,2927.0,pupper,
678800283649069056,2015-12-21 04:52:53+00:00,Twitter for iPhone,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,https://twitter.com/dog_rates/status/678800283649069056/photo/1,12,10,,824.0,2362.0,pupper,labrador_retriever
678389028614488064,2015-12-20 01:38:42+00:00,Twitter for iPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",https://twitter.com/dog_rates/status/678389028614488064/photo/1,11,10,Bella,383.0,1719.0,pupper,miniature_pinscher
678341075375947776,2015-12-19 22:28:09+00:00,Twitter for iPhone,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,https://twitter.com/dog_rates/status/678341075375947776/photo/1,12,10,,475.0,1582.0,pupper,golden_retriever
678278586130948096,2015-12-19 18:19:51+00:00,Twitter for iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,https://twitter.com/dog_rates/status/678278586130948096/photo/1,10,10,,5516.0,10448.0,pupper,maltese_dog
677557565589463040,2015-12-17 18:34:46+00:00,Twitter for iPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,https://twitter.com/dog_rates/status/677557565589463040/photo/1,10,10,,1024.0,2234.0,pupper,
677269281705472000,2015-12-16 23:29:14+00:00,Twitter for iPhone,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,https://twitter.com/dog_rates/status/677269281705472000/photo/1,10,10,the,638.0,1801.0,pupper,shetland_sheepdog
676936541936185344,2015-12-16 01:27:03+00:00,Twitter for iPhone,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,https://twitter.com/dog_rates/status/676936541936185344/photo/1,8,10,,4455.0,11654.0,pupper,chesapeake_bay_retriever
676819651066732545,2015-12-15 17:42:34+00:00,Twitter for iPhone,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,"https://twitter.com/dog_rates/status/676819651066732545/photo/1,https://twitter.com/dog_rates/status/676819651066732545/photo/1",12,10,,602.0,1659.0,pupper,
676617503762681856,2015-12-15 04:19:18+00:00,Twitter for iPhone,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,https://twitter.com/dog_rates/status/676617503762681856/photo/1,13,10,,858.0,2620.0,pupper,chihuahua
676603393314578432,2015-12-15 03:23:14+00:00,Twitter for iPhone,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,https://twitter.com/dog_rates/status/676603393314578432/photo/1,9,10,Godzilla,342.0,1046.0,pupper,whippet
676575501977128964,2015-12-15 01:32:24+00:00,Twitter for iPhone,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7,https://twitter.com/dog_rates/status/676575501977128964/photo/1,8,10,,994.0,2339.0,pupper,
676470639084101634,2015-12-14 18:35:43+00:00,Twitter for iPhone,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,https://twitter.com/dog_rates/status/676470639084101634/photo/1,11,10,,4195.0,10628.0,pupper,golden_retriever
676263575653122048,2015-12-14 04:52:55+00:00,Twitter for iPhone,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,https://twitter.com/dog_rates/status/676263575653122048/photo/1,10,10,,486.0,1897.0,pupper,
